Gene,metadata,value,coef,stderr,pval,name,qval,N,N.not.zero,CI_lower,CI_upper,evidence,X,fasta,scaffold,gene_position,start_position,end_position,strandedness,ko_id,kegg_hit,pfam_hits,cazy_ids,cazy_hits,cazy_subfam_ec,cazy_best_hit,bin_taxonomy,CAMPER_id,CAMPER_hits,CAMPER_rank,CAMPER_bitScore,CAMPER_gene_description,CAMPER_module,CAMPER_header,CAMPER_subheader,CAMPER_specific_reaction,CAMPER_oxygen,CAMPER_Notes,Domain,Phylum,Class,Order,Family,Genus,Species,SPRUCE_ID
Gene_596464,AvgTemp10cm,AvgTemp10cm,0.7909413115254801,0.7724086902269747,0.33021702201056713,AvgTemp10cm,0.6421047140574603,28,14,-0.7229797213193901,2.3048623443703504,Not selected, 603798,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_17,  13,  14185,  16188, 1,K02298,cytochrome o ubiquinol oxidase subunit I [EC:7.1.1.3],Cytochrome C and Quinol oxidase polypeptide I [PF00115.25],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_921850,AvgTemp10cm,AvgTemp10cm,0.18689160977994798,0.18387229743826133,0.33332941012673567,AvgTemp10cm,0.6421047140574603,28,5,-0.17349809319904422,0.5472813127589402,Not selected, 933147,Peat-4-2-2021_S29-idba_metabat.8,Peat-4-2-2021_S29-idba_metabat.8_26,  24,  24678,  26318,-1,,,Cytochrome c-type biogenesis protein CcmF C-terminal [PF16327.10]; Cytochrome C assembly protein [PF01578.25],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,REEB95,,SPRUCE 87
Gene_635763,AvgTemp10cm,AvgTemp10cm,0.5315805881615098,0.539393367426964,0.33381340552942584,AvgTemp10cm,0.6421047140574603,28,19,-0.5256304119953396,1.588791588318359,Not selected, 643662,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_77,   8,   7746,   8363, 1,K17230,cytochrome subunit of sulfide dehydrogenase,Cytochrome c [PF00034.26],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_1107246,AvgTemp10cm,AvgTemp10cm,0.4327211463267376,0.4263316095494447,0.33542783570165835,AvgTemp10cm,0.6421047140574603,28,7,-0.402888808390174,1.268331101043649,Not selected,1120930,Peat-8-2-2021_S31-idba_metabat.52,Peat-8-2-2021_S31-idba_metabat.52_26,   5,   3673,   4326,-1,,,"Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]",,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Palsa-1447,,SPRUCE 2313
Gene_39565,AvgTemp10cm,AvgTemp10cm,0.12203077403312487,0.12120676659243503,0.3388330363333337,AvgTemp10cm,0.644023076151301,28,3,-0.11553448848804776,0.3595960365542975,Not selected,  39960,Peat-10-2-2021_S32-idba_metabat.21,Peat-10-2-2021_S32-idba_metabat.21_52,  11,  12931,  14763,-1,K02274,cytochrome c oxidase subunit I [EC:7.1.1.9],Cytochrome C and Quinol oxidase polypeptide I [PF00115.25],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__PALSA-457;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,PALSA-457,,SPRUCE 2042
Gene_596716,AvgTemp10cm,AvgTemp10cm,0.3241140407994203,0.32726866100729557,0.34442775497788913,AvgTemp10cm,0.650046748831509,28,10,-0.317332534774879,0.9655606163737196,Not selected, 604056,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_191,   6,   7563,   8018, 1,K17230,cytochrome subunit of sulfide dehydrogenase,"Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_537995,AvgTemp10cm,AvgTemp10cm,0.551447668235777,0.5770375731450157,0.3483980132633808,AvgTemp10cm,0.6529417311509514,28,17,-0.5795459751284537,1.6824413116000076,Not selected, 544515,Peat-16-2-2022_S45-idba_concoct.68,Peat-16-2-2022_S45-idba_concoct.68_40,  19,  21614,  23587, 1,,,Cytochrome C and Quinol oxidase polypeptide I [PF00115.25],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Bog-793,Palsa-601,,SPRUCE 675
Gene_596465,AvgTemp10cm,AvgTemp10cm,0.20654958682486046,0.21819896766029517,0.36777809357819435,AvgTemp10cm,0.6657411475757521,28,7,-0.22112038978931808,0.6342195634390391,Not selected, 603799,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_17,  14,  16185,  16832, 1,K02299,cytochrome o ubiquinol oxidase subunit III,Cytochrome c oxidase subunit III [PF00510.23],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_921562,AvgTemp10cm,AvgTemp10cm,-0.11916870104427031,0.1303044721357433,0.36916992922290115,AvgTemp10cm,0.6657411475757521,28,5,-0.3745654664303272,0.13622806434178658,Not selected, 932835,Peat-4-2-2021_S29-idba_metabat.8,Peat-4-2-2021_S29-idba_metabat.8_2,   3,    937,   1740,-1,K00413,ubiquinol-cytochrome c reductase cytochrome c1 subunit,Cytochrome C1 family [PF02167.20],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,REEB95,,SPRUCE 87
Gene_600183,AvgTemp10cm,AvgTemp10cm,0.4806436358936577,0.5292926318954657,0.37250339478578787,AvgTemp10cm,0.6657411475757521,28,11,-0.5567699226214551,1.5180571944087704,Not selected, 607544,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_7,  23,  27446,  29020, 1,,,"RoxA-like, cytochrome c-like [PF21419.2]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_537999,AvgTemp10cm,AvgTemp10cm,0.41415800657152396,0.4705728428089774,0.38717964174736763,AvgTemp10cm,0.6737931427811332,28,17,-0.5081647653340717,1.3364807784771195,Not selected, 544519,Peat-16-2-2022_S45-idba_concoct.68,Peat-16-2-2022_S45-idba_concoct.68_40,  22,  24452,  25291, 1,,,Cytochrome c oxidase caa3 assembly factor (Caa3_CtaG) [PF09678.15],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Bog-793,Palsa-601,,SPRUCE 675
Gene_537403,AvgTemp10cm,AvgTemp10cm,0.3997264650316177,0.4615629855770475,0.3947102960163149,AvgTemp10cm,0.6786362450714756,28,16,-0.5049369866993954,1.3043899167626307,Not selected, 543890,Peat-16-2-2022_S45-idba_concoct.68,Peat-16-2-2022_S45-idba_concoct.68_3,  52,  60573,  61172,-1,K02276,cytochrome c oxidase subunit III [EC:7.1.1.9],Cytochrome c oxidase subunit III [PF00510.23],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Bog-793,Palsa-601,,SPRUCE 675
Gene_537634,AvgTemp10cm,AvgTemp10cm,0.3711030807472476,0.4288031532027875,0.39502706802667986,AvgTemp10cm,0.6786362450714756,28,7,-0.4693510995302158,1.2115572610247112,Not selected, 544121,Peat-16-2-2022_S45-idba_concoct.68,Peat-16-2-2022_S45-idba_concoct.68_34,  37,  40973,  41401, 1,K02200,cytochrome c-type biogenesis protein CcmH,Cytochrome C biogenesis protein [PF03918.19],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Bog-793,Palsa-601,,SPRUCE 675
Gene_633524,AvgTemp10cm,AvgTemp10cm,-0.2238270258361831,0.250357034192673,0.404010208076916,AvgTemp10cm,0.6809731809095189,28,3,-0.7145268128538222,0.266872761181456,Not selected, 641391,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_25,   9,  13074,  13448, 1,,,"Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]; Cytochrome c [PF00034.26]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_39576,AvgTemp10cm,AvgTemp10cm,-0.2618417028182362,0.31185197314636814,0.4231907107121269,AvgTemp10cm,0.6979942469890796,28,4,-0.8730715701851177,0.34938816454864535,Not selected,  39971,Peat-10-2-2021_S32-idba_metabat.21,Peat-10-2-2021_S32-idba_metabat.21_52,   4,   5006,   5602, 1,K02276,cytochrome c oxidase subunit III [EC:7.1.1.9],Cytochrome c oxidase subunit III [PF00510.23],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__PALSA-457;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,PALSA-457,,SPRUCE 2042
Gene_922532,AvgTemp10cm,AvgTemp10cm,0.0983042545053652,0.12089621486670145,0.4238205616085692,AvgTemp10cm,0.6979942469890796,28,3,-0.13865232663336963,0.33526083564410003,Not selected, 933838,Peat-4-2-2021_S29-idba_metabat.8,Peat-4-2-2021_S29-idba_metabat.8_44,   4,   4085,   4444, 1,,,"Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]; Cytochrome c [PF00034.26]; Cytochrome C oxidase, mono-heme subunit/FixO [PF02433.20]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,REEB95,,SPRUCE 87
Gene_596218,AvgTemp10cm,AvgTemp10cm,0.35559934684876593,0.4451667907061018,0.43193000923957203,AvgTemp10cm,0.7022894934394552,28,5,-0.5169275629351936,1.2281262566327253,Not selected, 603534,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_15,  15,  11653,  12246,-1,,,"Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]; Cytochrome c [PF00034.26]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_597106,AvgTemp10cm,AvgTemp10cm,0.428569682355567,0.5423258158285597,0.44878802026413533,AvgTemp10cm,0.7202107151544208,28,8,-0.6343889166684099,1.4915282813795439,Not selected, 604448,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_220,   4,   3333,   4271, 1,,,"Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]; Cytochrome c [PF00034.26]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_1108195,AvgTemp10cm,AvgTemp10cm,0.18829228039293283,0.25025214529584744,0.46995765197192607,AvgTemp10cm,0.7325280846197939,28,5,-0.30220192438692817,0.6787864851727938,Not selected,1121880,Peat-8-2-2021_S31-idba_metabat.52,Peat-8-2-2021_S31-idba_metabat.52_45,   1,      3,    773, 1,,,"Cytochrome c [PF00034.26]; Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]",,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Palsa-1447,,SPRUCE 2313
Gene_921568,AvgTemp10cm,AvgTemp10cm,-0.3561788729737296,0.4822011856453629,0.4782326832601884,AvgTemp10cm,0.7325280846197939,28,5,-1.3012931968386408,0.5889354508911817,Not selected, 932841,Peat-4-2-2021_S29-idba_metabat.8,Peat-4-2-2021_S29-idba_metabat.8_2,  35,  29962,  31878,-1,K08344,suppressor for copper-sensitivity B,"Cytochrome C biogenesis protein transmembrane region [PF02683.20]; Thiol:disulfide interchange protein DsbD, N-terminal [PF11412.13]; Thioredoxin-like [PF13899.11]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,REEB95,,SPRUCE 87
Gene_921584,AvgTemp10cm,AvgTemp10cm,0.23049946835825844,0.31373916186420225,0.4807852990696123,AvgTemp10cm,0.7325280846197939,28,11,-0.38442928889557804,0.8454282256120949,Not selected, 932857,Peat-4-2-2021_S29-idba_metabat.8,Peat-4-2-2021_S29-idba_metabat.8_2,   5,   2991,   3644,-1,K00411,ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8],Rieske [2Fe-2S] domain [PF00355.31]; Ubiquitinol-cytochrome C reductase Fe-S subunit TAT signal [PF10399.14],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,REEB95,,SPRUCE 87
Gene_1108347,AvgTemp10cm,AvgTemp10cm,0.23736827247832368,0.3280339758759763,0.4866330711394633,AvgTemp10cm,0.7325280846197939,28,4,-0.40557832023858986,0.8803148651952373,Not selected,1122033,Peat-8-2-2021_S31-idba_metabat.52,Peat-8-2-2021_S31-idba_metabat.52_5, 109, 143911, 146442, 1,,,Protein of unknown function (DUF1549) [PF07583.16]; Protein of unknown function (DUF1553) [PF07587.16]; Planctomycete cytochrome C [PF07635.16],,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Palsa-1447,,SPRUCE 2313
Gene_39566,AvgTemp10cm,AvgTemp10cm,0.2567230145781882,0.3592467715750311,0.4925139151253043,AvgTemp10cm,0.7325280846197939,28,5,-0.4474006577088728,0.9608466868652492,Not selected,  39961,Peat-10-2-2021_S32-idba_metabat.21,Peat-10-2-2021_S32-idba_metabat.21_52,  12,  14763,  15680,-1,K02275,cytochrome c oxidase subunit II [EC:7.1.1.9],"Cytochrome C oxidase subunit II, periplasmic domain [PF00116.25]; Cytochrome C oxidase subunit II, transmembrane domain [PF02790.20]",,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__PALSA-457;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,PALSA-457,,SPRUCE 2042
Gene_600593,AvgTemp10cm,AvgTemp10cm,0.39405050460384,0.5541038571564478,0.493544285432187,AvgTemp10cm,0.7325280846197939,28,12,-0.6919930554227978,1.4800940646304779,Not selected, 607959,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_94,  12,  10003,  10863, 1,K00413,ubiquinol-cytochrome c reductase cytochrome c1 subunit,Cytochrome C1 family [PF02167.20],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_633962,AvgTemp10cm,AvgTemp10cm,0.40426169686167673,0.595687963098275,0.503596102427891,AvgTemp10cm,0.7415590958828285,28,15,-0.7632867108109422,1.5718101045342958,Not selected, 641829,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_296,   4,   2480,   3196, 1,,,Cytochrome C biogenesis protein transmembrane region [PF02683.20],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_1108088,AvgTemp10cm,AvgTemp10cm,0.07814201659858667,0.12240712617031876,0.5383920536384106,AvgTemp10cm,0.7854522396896506,28,5,-0.1617759506952381,0.31805998389241147,Not selected,1121772,Peat-8-2-2021_S31-idba_metabat.52,Peat-8-2-2021_S31-idba_metabat.52_41,  23,  24181,  24798,-1,K02276,cytochrome c oxidase subunit III [EC:7.1.1.9],Cytochrome c oxidase subunit III [PF00510.23],,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Palsa-1447,,SPRUCE 2313
Gene_600310,AvgTemp10cm,AvgTemp10cm,0.23043798710300023,0.3819773942518191,0.551759294007129,AvgTemp10cm,0.7950080150210246,28,12,-0.5182377056305651,0.9791136798365656,Not selected, 607676,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_78,   6,   3944,   4330,-1,K08738,cytochrome c,Cytochrome c [PF00034.26],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_597032,AvgTemp10cm,AvgTemp10cm,-0.42209477005673957,0.7068563147421164,0.5633706170859825,AvgTemp10cm,0.8031027945693793,28,7,-1.8075331469512879,0.9633436068378086,Not selected, 604374,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_214,   7,   4170,   5117,-1,,,"Cytochrome c [PF00034.26]; Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_595768,AvgTemp10cm,AvgTemp10cm,0.1915663650994122,0.33079188068555604,0.5760167965244916,AvgTemp10cm,0.8098731113208897,28,11,-0.4567857210442776,0.8399184512431019,Not selected, 603082,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_118,  19,  13550,  14146,-1,,,"Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]; Cytochrome c [PF00034.26]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_1107227,AvgTemp10cm,AvgTemp10cm,0.4495217879932679,0.7804259914733205,0.5780183689659109,AvgTemp10cm,0.8098731113208897,28,6,-1.0801131552944403,1.979156731280976,Not selected,1120911,Peat-8-2-2021_S31-idba_metabat.52,Peat-8-2-2021_S31-idba_metabat.52_26,   2,    740,   2143,-1,,,Cytochrome C and Quinol oxidase polypeptide I [PF00115.25],,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Palsa-1447,,SPRUCE 2313
Gene_921486,AvgTemp10cm,AvgTemp10cm,0.19677412192668894,0.34329697960516276,0.5790319445297674,AvgTemp10cm,0.8098731113208897,28,7,-0.47608795809943005,0.869636201952808,Not selected, 932759,Peat-4-2-2021_S29-idba_metabat.8,Peat-4-2-2021_S29-idba_metabat.8_18,  35,  33470,  34021,-1,,,Cytochrome c [PF00034.26],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,REEB95,,SPRUCE 87
Gene_597025,AvgTemp10cm,AvgTemp10cm,0.10013195569167643,0.17570069628203655,0.581874944705864,AvgTemp10cm,0.8098731113208897,28,3,-0.24424140902111519,0.44450532040446805,Not selected, 604367,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_213,   9,   5644,   6378, 1,K06196,cytochrome c-type biogenesis protein,Cytochrome C biogenesis protein transmembrane region [PF02683.20],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_600658,AvgTemp10cm,AvgTemp10cm,0.11827828994584161,0.21894848854903282,0.5938321103029421,AvgTemp10cm,0.8203453894906623,28,11,-0.3108607476102627,0.5474173275019459,Not selected, 608024,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_98,   7,   5592,   6128, 1,K02258,cytochrome c oxidase assembly protein subunit 11,Cytochrome c oxidase assembly protein CtaG/Cox11 [PF04442.19],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_537994,AvgTemp10cm,AvgTemp10cm,0.41255977040714115,0.7616228460917395,0.6022445128456388,AvgTemp10cm,0.8268912161387966,28,21,-1.0802210079326682,1.9053405487469504,Not selected, 544514,Peat-16-2-2022_S45-idba_concoct.68,Peat-16-2-2022_S45-idba_concoct.68_40,  18,  20622,  21587, 1,,,"Cytochrome C oxidase subunit II, periplasmic domain [PF00116.25]",,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Bog-793,Palsa-601,,SPRUCE 675
Gene_598450,AvgTemp10cm,AvgTemp10cm,0.1854028520438939,0.3664700659078617,0.6234147195296972,AvgTemp10cm,0.8368645549412749,28,3,-0.5328784771355151,0.9036841812233027,Not selected, 605802,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_366,   4,   2998,   3477,-1,K02200,cytochrome c-type biogenesis protein CcmH,Cytochrome C biogenesis protein [PF03918.19],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_603686,AvgTemp10cm,AvgTemp10cm,-0.04183428004771517,0.08258656249683657,0.6245257872696081,AvgTemp10cm,0.8368645549412749,28,3,-0.20370394254151486,0.12003538244608453,Not selected, 611106,Peat-17-2-2021_S36-idba_metabat.19,Peat-17-2-2021_S36-idba_metabat.19_10,  10,   9740,  10057,-1,K02277,cytochrome c oxidase subunit IV [EC:7.1.1.9],Prokaryotic Cytochrome C oxidase subunit IV [PF03626.19],,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,,,SPRUCE 2185
