Gene,metadata,value,coef,stderr,pval,name,qval,N,N.not.zero,CI_lower,CI_upper,evidence,X,fasta,scaffold,gene_position,start_position,end_position,strandedness,ko_id,kegg_hit,pfam_hits,cazy_ids,cazy_hits,cazy_subfam_ec,cazy_best_hit,bin_taxonomy,CAMPER_id,CAMPER_hits,CAMPER_rank,CAMPER_bitScore,CAMPER_gene_description,CAMPER_module,CAMPER_header,CAMPER_subheader,CAMPER_specific_reaction,CAMPER_oxygen,CAMPER_Notes,Domain,Phylum,Class,Order,Family,Genus,Species,SPRUCE_ID
Gene_374259,WT_drawdown_cm,WT_drawdown_cm,-1.163060651187121,0.5081839386772699,0.030820605035248614,WT_drawdown_cm,0.750701537768703,28,8,-2.15910117099457,-0.1670201313796722,Exploratory (nominal P < 0.05 only), 378756,Peat-13-2-2021_S34-idba_metabat.25,Peat-13-2-2021_S34-idba_metabat.25_29,  10,  11725,  12888, 1,,,"Acyl-CoA dehydrogenase, C-terminal domain [PF00441.29]; Acyl-CoA dehydrogenase, middle domain [PF02770.24]; Acyl-CoA dehydrogenase, N-terminal domain [PF02771.21]; Acyl-CoA dehydrogenase, C-terminal domain [PF08028.16]",,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__,D00016,D00016;CarC,A, 225.0,CarC;caffeyl-CoA reductase ,caffeate respiration (anoxic),polyphenols;phenolic_acids;hydroxycinnamic_acids;caffeic_acid,Subunit C,caffeyl-coA => hydrocaffeyl-coA,anoxic,gene cluster,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Bog-1198,,SPRUCE 275
Gene_373919,WT_drawdown_cm,WT_drawdown_cm,-1.0962610255665608,0.4749036243026819,0.031527440524030385,WT_drawdown_cm,0.750701537768703,28,15,-2.0270721291998175,-0.16544992193330432,Exploratory (nominal P < 0.05 only), 378416,Peat-13-2-2021_S34-idba_metabat.25,Peat-13-2-2021_S34-idba_metabat.25_21,  28,  31444,  32934,-1,K00128,aldehyde dehydrogenase (NAD+) [EC:1.2.1.3],Aldehyde dehydrogenase family [PF00171.27],,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__,K19629,4-(hydroxymethyl)benzenesulfonate dehydrogenase [EC:1.1.1.257],B, 236.3,tsaD; 4-(hydroxymethyl)benzenesulfonate dehydrogenase [EC:1.1.1.257],toluene-4-sulfonate conversion to protocatechuic acid (oxic),non-polyphenol;aromatic_hydrocarbon;toluene-4-sulfonate,step 2,4-Sulfobenzyl alcohol => 4-formylbenzenesulfonate,oxic,,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Bog-1198,,SPRUCE 275
Gene_72535,WT_drawdown_cm,WT_drawdown_cm,0.5518714457860616,0.2430559513495775,0.03204873556297822,WT_drawdown_cm,0.750701537768703,28,3,0.07548178114088971,1.0282611104312336,Exploratory (nominal P < 0.05 only),  73283,Peat-10-2-2021_S32-spades_metabat.10,Peat-10-2-2021_S32-spades_metabat.10_4,  94,  90197,  91804, 1,,,GMC oxidoreductase [PF00732.24]; GMC oxidoreductase [PF05199.18]; FAD binding domain [PF00890.29]; Lycopene cyclase protein [PF05834.17],AA3; AA3_1; AA3_2; AA3_3,"AA3 cellobiose dehydrogenase (EC 1.1.99.18); glucose 1-oxidase (EC 1.1.3.4); aryl alcohol oxidase (EC 1.1.3.7); alcohol oxidase (EC 1.1.3.13); pyranose oxidase (EC 1.1.3.10); glucose 1-dehydrogenase (FAD, quinone) (EC 1.1.5.9); pyranose dehydrogenase (EC 1.1.99.29); oligosaccharide dehydrogenase (FAD) (EC 1.1.5.-)","; 1.1.3.16,1.1.3.4,1.1.3.7,1.1.5.9,1.1.5.-,1.1.99.29; 1.1.3.13",AA3_2.hmm,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-744;s__,AA3_2.hmm,AA3_2,A, 546.3,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Palsa-744,,SPRUCE 2049
Gene_606060,WT_drawdown_cm,WT_drawdown_cm,0.4720182717679731,0.20526970360265864,0.03245567770695147,WT_drawdown_cm,0.750701537768703,28,4,0.0696896527067622,0.874346890829184,Exploratory (nominal P < 0.05 only), 613552,Peat-17-2-2021_S36-idba_metabat.37,Peat-17-2-2021_S36-idba_metabat.37_11,  27,  22332,  23225, 1,,,Fumarylacetoacetate (FAA) hydrolase family [PF01557.23],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__,K05921,"5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase [EC:4.1.1.68 5.3.3.-]",A, 263.3,"hpaG; 5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase [EC:4.1.1.68 5.3.3.-]",homoprotocatechuic acid degradation (oxic),polyphenols;phenolic_acids;hydroxyphenylacetic_acids;homoprotocatechuic_acid,step 4,5-Carboxy-2-oxohept-3-enedioate <=> 2-Oxohept-3-enedioate,oxic,,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,RAAP-2,,SPRUCE 356
Gene_99669,WT_drawdown_cm,WT_drawdown_cm,-1.077491881354808,0.47937317962876175,0.033661424784896254,WT_drawdown_cm,0.750701537768703,28,8,-2.017063313427181,-0.13792044928243496,Exploratory (nominal P < 0.05 only), 100731,Peat-10-2-2022_S42-idba_concoct.73_sub,Peat-10-2-2022_S42-idba_concoct.73_sub_38,   3,   1567,   3072, 1,K00128,aldehyde dehydrogenase (NAD+) [EC:1.2.1.3],Aldehyde dehydrogenase family [PF00171.27],,,,,d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__;s__,K00135,succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20],A, 601.0,gabD; succinate-semialdehyde dehydrogenase,homoprotocatechuic acid degradation (oxic),polyphenols;phenolic_acids;hydroxyphenylacetic_acids;homoprotocatechuic_acid,step 7,succinate semialdehyde => succinate,oxic,,Bacteria,Desulfobacterota_B,Binatia,Binatales,Binataceae,,,SPRUCE 2057
Gene_510891,WT_drawdown_cm,WT_drawdown_cm,0.2096784520238059,0.09227080118492981,0.03386732632651615,WT_drawdown_cm,0.750701537768703,28,3,0.028827681701343477,0.3905292223462683,Exploratory (nominal P < 0.05 only), 516971,Peat-16-2-2021_S35-spades_maxbin.012,Peat-16-2-2021_S35-spades_maxbin.012_17,  15,  14164,  15108, 1,K10219,2-hydroxy-4-carboxymuconate semialdehyde hemiacetal dehydrogenase [EC:1.1.1.312],"Bacterial oxidoreductases, C-terminal [PF19858.4]; Oxidoreductase family, NAD-binding Rossmann fold [PF01408.27]; Homoserine dehydrogenase, NAD binding domain [PF03447.21]; NADP oxidoreductase coenzyme F420-dependent [PF03807.22]",GH109,GH109 alpha-N-acetylgalactosaminidase (EC 3.2.1.49); beta-N-acetylhexosaminidase (EC 3.2.1.52),"3.2.1.49,3.2.1.52",GH109.hmm,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__,K10219,2-hydroxy-4-carboxymuconate semialdehyde hemiacetal dehydrogenase [EC:1.1.1.312],A, 545.2,ligC; 2-hydroxy-4-carboxymuconate semialdehyde hemiacetal dehydrogenase [EC:1.1.1.312],homoprotocatechuic acid degradation (oxic),polyphenols;phenolic_acids;hydroxyphenylacetic_acids;homoprotocatechuic_acid,step 2 b,2-Hydroxy-5-carboxymethylmuconate semialdehyde <=> 5-Carboxymethyl-2-hydroxymuconate,oxic,,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,RAAP-2,,SPRUCE 2159
Gene_465750,WT_drawdown_cm,WT_drawdown_cm,0.5521195063223882,0.24355160280418017,0.03405191687753535,WT_drawdown_cm,0.750701537768703,28,4,0.07475836482619502,1.0294806478185814,Exploratory (nominal P < 0.05 only), 471291,Peat-16-2-2021_S35-idba_maxbin.013_sub,Peat-16-2-2021_S35-idba_maxbin.013_sub_14,   6,   8031,   9635, 1,,,AMP-binding enzyme [PF00501.33]; AMP-binding enzyme C-terminal domain [PF13193.11],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__,D00017,D00017;CarB,B, 142.0,CarB;caffeyl-CoA synthetase ,caffeate respiration (anoxic),polyphenols;phenolic_acids;hydroxycinnamic_acids;caffeic_acid,Subunit B,caffeate => caffeyl-coenzyme A,anoxic,gene cluster,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,RAAP-2,,SPRUCE 2148
Gene_606095,WT_drawdown_cm,WT_drawdown_cm,0.6035759851156157,0.26658855970940987,0.03431645561324255,WT_drawdown_cm,0.750701537768703,28,6,0.0810624080851724,1.126089562146059,Exploratory (nominal P < 0.05 only), 613587,Peat-17-2-2021_S36-idba_metabat.37,Peat-17-2-2021_S36-idba_metabat.37_11,  59,  51193,  52650, 1,K00141,benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28],Aldehyde dehydrogenase family [PF00171.27],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__,K00141,benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28],A, 729.4,xylC; benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28] [RN:R01293 R01419 R05289 R05663 R05664 R07667,m-xylene conversion to m-toluate (oxic),non-polyphenol;aromatic_hydrocarbon;m-xylene,step 3,3-Methylbenzaldehyde => m-Methylbenzoate,oxic,,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,RAAP-2,,SPRUCE 356
Gene_606096,WT_drawdown_cm,WT_drawdown_cm,0.6035759851156157,0.26658855970940987,0.03431645561324255,WT_drawdown_cm,0.750701537768703,28,6,0.0810624080851724,1.126089562146059,Exploratory (nominal P < 0.05 only), 613588,Peat-17-2-2021_S36-idba_metabat.37,Peat-17-2-2021_S36-idba_metabat.37_11,  59,  51193,  52650, 1,K00141,benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28],Aldehyde dehydrogenase family [PF00171.27],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__,K00141,benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28],A, 729.4,xylC; benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28] [RN:R01293 R01419 R05289 R05663 R05664 R07667,p-xylene conversion to toluate (oxic),non-polyphenol;aromatic_hydrocarbon;p-xylene,step 3,p-Tolualdehyde => Toluate,oxic,,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,RAAP-2,,SPRUCE 356
Gene_606097,WT_drawdown_cm,WT_drawdown_cm,0.6035759851156157,0.26658855970940987,0.03431645561324255,WT_drawdown_cm,0.750701537768703,28,6,0.0810624080851724,1.126089562146059,Exploratory (nominal P < 0.05 only), 613589,Peat-17-2-2021_S36-idba_metabat.37,Peat-17-2-2021_S36-idba_metabat.37_11,  59,  51193,  52650, 1,K00141,benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28],Aldehyde dehydrogenase family [PF00171.27],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__,K00141,benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28],A, 729.4,xylC; benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28] [RN:R01293 R01419 R05289 R05663 R05664 R07667,o-xylene conversion to o-toluate (oxic),non-polyphenol;aromatic_hydrocarbon;o-xylene,step 3,2-Methylbenzaldehyde => o-Toluate,oxic,,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,RAAP-2,,SPRUCE 356
Gene_606098,WT_drawdown_cm,WT_drawdown_cm,0.6035759851156157,0.26658855970940987,0.03431645561324255,WT_drawdown_cm,0.750701537768703,28,6,0.0810624080851724,1.126089562146059,Exploratory (nominal P < 0.05 only), 613590,Peat-17-2-2021_S36-idba_metabat.37,Peat-17-2-2021_S36-idba_metabat.37_11,  59,  51193,  52650, 1,K00141,benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28],Aldehyde dehydrogenase family [PF00171.27],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__,K00141,benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28],A, 729.4,xylC; benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28] [RN:R01293 R01419 R05289 R05663 R05664 R07667,toluene conversion to benzoate (oxic),non-polyphenol;aromatic_hydrocarbon;toluene,step 3,Benzaldehyde => Benzoate,oxic,,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,RAAP-2,,SPRUCE 356
Gene_606099,WT_drawdown_cm,WT_drawdown_cm,0.6035759851156157,0.26658855970940987,0.03431645561324255,WT_drawdown_cm,0.750701537768703,28,6,0.0810624080851724,1.126089562146059,Exploratory (nominal P < 0.05 only), 613591,Peat-17-2-2021_S36-idba_metabat.37,Peat-17-2-2021_S36-idba_metabat.37_11,  59,  51193,  52650, 1,K00141,benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28],Aldehyde dehydrogenase family [PF00171.27],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__,K00141,benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28],A, 729.4,xylC; benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28] [RN:R01293 R01419 R05289 R05663 R05664 R07667,mandelic acid conversion to benzoate (oxic),non-polyphenol;aromatic_hydrocarbon;mandelate,step4,Benzaldehyde => Benzoate,oxic,,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,RAAP-2,,SPRUCE 356
Gene_480337,WT_drawdown_cm,WT_drawdown_cm,0.37608486596587015,0.16890204434386144,0.03719479284559751,WT_drawdown_cm,0.750701537768703,28,4,0.045036859051901745,0.7071328728798385,Exploratory (nominal P < 0.05 only), 486064,Peat-16-2-2021_S35-idba_metabat.54,Peat-16-2-2021_S35-idba_metabat.54_123,   3,   4017,   4853,-1,K13766,methylglutaconyl-CoA hydratase [EC:4.2.1.18],Enoyl-CoA hydratase/isomerase [PF00378.25]; Enoyl-CoA hydratase/isomerase [PF16113.10],,,,,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-343;s__,K01692,enoyl-CoA hydratase [EC:4.2.1.17],A, 253.2,"paaF; 2,3-dehydroadipyl-CoA hydratase",phenylacteate degradation (oxic),polyphenols;phenolic_acids;hydroxyphenylacetic_acids;phenylacetic_acid,step 7,"trans-2,3-dehydroadipyl-CoA => (3S)-hydroxyadipyl-CoA",oxic,,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae,Palsa-343,,SPRUCE 2152
Gene_465675,WT_drawdown_cm,WT_drawdown_cm,0.24812596518941613,0.11196160172590469,0.037857579153339906,WT_drawdown_cm,0.750701537768703,28,4,0.028681225806642924,0.4675707045721893,Exploratory (nominal P < 0.05 only), 471216,Peat-16-2-2021_S35-idba_maxbin.013_sub,Peat-16-2-2021_S35-idba_maxbin.013_sub_13,  34,  34752,  36434, 1,K25775,steroid-24-oyl-CoA synthetase [EC:6.2.1.-],AMP-binding enzyme [PF00501.33]; AMP-binding enzyme C-terminal domain [PF13193.11],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__,D00017,D00017;CarB,B, 167.0,CarB;caffeyl-CoA synthetase ,caffeate respiration (anoxic),polyphenols;phenolic_acids;hydroxycinnamic_acids;caffeic_acid,Subunit B,caffeate => caffeyl-coenzyme A,anoxic,gene cluster,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,RAAP-2,,SPRUCE 2148
Gene_494401,WT_drawdown_cm,WT_drawdown_cm,-0.3791983414343803,0.17186899524043608,0.03800708370013166,WT_drawdown_cm,0.750701537768703,28,4,-0.716061572105635,-0.04233511076312557,Exploratory (nominal P < 0.05 only), 500284,Peat-16-2-2021_S35-idba_metabat.9_sub,Peat-16-2-2021_S35-idba_metabat.9_sub_15,  30,  29186,  30547,-1,K01857,"3-carboxy-cis,cis-muconate cycloisomerase [EC:5.5.1.2]",Lyase [PF00206.25]; Adenylosuccinate lyase C-terminus [PF10397.14],,,,,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-744;s__,K01857,"3-carboxy-cis,cis-muconate cycloisomerase [EC:5.5.1.2]",A, 565.2,"pcaB; 3-carboxy-cis,cis-muconate cycloisomerase [EC:5.5.1.2]",protocatechuic acid degradation- ortho-cleavage (oxic),polyphenols;phenolic_acids;hydroxybenzoic_acids;protocatechuic_acid,step 2,"3-Carboxy-cis,cis-muconate => 4-Carboxymuconolactone",oxic,,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Palsa-744,,SPRUCE 2155
Gene_320121,WT_drawdown_cm,WT_drawdown_cm,-0.511535582039062,0.2348262072500141,0.039018042035324635,WT_drawdown_cm,0.750701537768703,28,4,-0.9717949482490896,-0.05127621582903441,Exploratory (nominal P < 0.05 only), 323938,Peat-11-2-2022_S43-idba_metabat.25,Peat-11-2-2022_S43-idba_metabat.25_15,  94, 103023, 103781,-1,K01055,3-oxoadipate enol-lactonase [EC:3.1.1.24],"alpha/beta hydrolase fold [PF00561.25]; Serine aminopeptidase, S33 [PF12146.13]; Alpha/beta hydrolase family [PF12697.12]; TAP-like protein [PF08386.15]; Alpha/beta hydrolase domain [PF20408.3]",,,,,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__Sulfotelmatobacter;s__,K01055,3-oxoadipate enol-lactonase [EC:3.1.1.24],A, 204.9,pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24],protocatechuic acid degradation- ortho-cleavage (oxic),polyphenols;phenolic_acids;hydroxybenzoic_acids;protocatechuic_acid,step 4,3-Oxoadipate enol-lactone => 3-Oxoadipate,oxic,,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,SbA1,Sulfotelmatobacter,,SPRUCE 124
Gene_320122,WT_drawdown_cm,WT_drawdown_cm,-0.511535582039062,0.2348262072500141,0.039018042035324635,WT_drawdown_cm,0.750701537768703,28,4,-0.9717949482490896,-0.05127621582903441,Exploratory (nominal P < 0.05 only), 323939,Peat-11-2-2022_S43-idba_metabat.25,Peat-11-2-2022_S43-idba_metabat.25_15,  94, 103023, 103781,-1,K01055,3-oxoadipate enol-lactonase [EC:3.1.1.24],"alpha/beta hydrolase fold [PF00561.25]; Serine aminopeptidase, S33 [PF12146.13]; Alpha/beta hydrolase family [PF12697.12]; TAP-like protein [PF08386.15]; Alpha/beta hydrolase domain [PF20408.3]",,,,,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__Sulfotelmatobacter;s__,K01055,3-oxoadipate enol-lactonase [EC:3.1.1.24],A, 204.9,pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24],catechol degradation- ortho cleavage (oxic),polyphenols;other_polyphenols;other_polyphenols;catechol,Step 4,3-Oxoadipate enol-lactone => 3-Oxoadipate,oxic,,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,SbA1,Sulfotelmatobacter,,SPRUCE 124
Gene_322133,WT_drawdown_cm,WT_drawdown_cm,-1.4312169358156497,0.6592970852751318,0.03964412081560278,WT_drawdown_cm,0.750701537768703,28,14,-2.723439222954908,-0.13899464867639155,Exploratory (nominal P < 0.05 only), 325988,Peat-11-2-2022_S43-idba_metabat.25,Peat-11-2-2022_S43-idba_metabat.25_48,   3,   1548,   2396, 1,K00074,3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157],"3-hydroxyacyl-CoA dehydrogenase, NAD binding domain [PF02737.23]; 3-hydroxyacyl-CoA dehydrogenase, C-terminal domain [PF00725.27]",,,,,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__Sulfotelmatobacter;s__,K00074,3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157],A, 464.4,paaH; 3-hydroxyadipyl-CoA dehydrogenase,phenylacteate degradation (oxic),polyphenols;phenolic_acids;hydroxyphenylacetic_acids;phenylacetic_acid,step 8,(3S)-hydroxyadipyl-CoA => 3-oxoadipyl-CoA,oxic,,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,SbA1,Sulfotelmatobacter,,SPRUCE 124
Gene_318888,WT_drawdown_cm,WT_drawdown_cm,-1.3438349294246228,0.6259417074396127,0.0416918885753545,WT_drawdown_cm,0.750701537768703,28,16,-2.5706806760062637,-0.11698918284298188,Exploratory (nominal P < 0.05 only), 322695,Peat-11-2-2022_S43-idba_metabat.25,Peat-11-2-2022_S43-idba_metabat.25_0,  96, 103651, 104559, 1,K00091,dihydroflavonol-4-reductase [EC:1.1.1.219],"3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.24]; NAD dependent epimerase/dehydratase family [PF01370.26]; GDP-mannose 4,6 dehydratase [PF16363.10]; NAD(P)H-binding [PF13460.11]; Male sterility protein [PF07993.17]; NmrA-like family [PF05368.18]; Polysaccharide biosynthesis protein [PF02719.20]; RmlD substrate binding domain [PF04321.22]",,,,,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__Sulfotelmatobacter;s__,K00091,dihydroflavonol-4-reductase [EC:1.1.1.219],A, 433.3,NA,NA,NA,NA,NA,NA,NA,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,SbA1,Sulfotelmatobacter,,SPRUCE 124
Gene_660358,WT_drawdown_cm,WT_drawdown_cm,-0.6372918319257024,0.2976492237039572,0.04220404411255849,WT_drawdown_cm,0.750701537768703,28,4,-1.2206843103854585,-0.05389935346594632,Exploratory (nominal P < 0.05 only), 668573,Peat-17-2-2022_S46-spades_metabat.33,Peat-17-2-2022_S46-spades_metabat.33_62,  10,   7478,   8281, 1,K02509,"2-oxo-hept-3-ene-1,7-dioate hydratase [EC:4.2.1.-]",Fumarylacetoacetate (FAA) hydrolase family [PF01557.23],,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__,K02509,"2-oxo-hept-3-ene-1,7-dioate hydratase [EC:4.2.1.-]",A, 416.0,"hpaH; 2-oxo-hept-3-ene-1,7-dioate hydratase",homoprotocatechuic acid degradation (oxic),polyphenols;phenolic_acids;hydroxyphenylacetic_acids;homoprotocatechuic_acid,step 5,"2-oxohept-3-enedioate => 2,4-dihydroxyhept-2-enedioate",oxic,,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Bog-1198,,SPRUCE 607
Gene_320551,WT_drawdown_cm,WT_drawdown_cm,-0.9703307515244902,0.4560744627418512,0.043415468415222765,WT_drawdown_cm,0.750701537768703,28,20,-1.8642366984985186,-0.07642480455046186,Exploratory (nominal P < 0.05 only), 324369,Peat-11-2-2022_S43-idba_metabat.25,Peat-11-2-2022_S43-idba_metabat.25_2,  20,  24817,  25806,-1,K03522,electron transfer flavoprotein alpha subunit,Electron transfer flavoprotein FAD-binding domain [PF00766.24]; Electron transfer flavoprotein domain [PF01012.26],,,,,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__Sulfotelmatobacter;s__,D00014,D00014;CarE,B, 195.0,CarE;electron transfer flavoprotein B,caffeate respiration (anoxic),polyphenols;phenolic_acids;hydroxycinnamic_acids;caffeic_acid,Subunit E,electron transfer,anoxic,gene cluster,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,SbA1,Sulfotelmatobacter,,SPRUCE 124
Gene_620690,WT_drawdown_cm,WT_drawdown_cm,-0.20720148664358495,0.1000817049727941,0.04890021404327258,WT_drawdown_cm,0.750701537768703,28,3,-0.40336162839026135,-0.011041344896908528,Exploratory (nominal P < 0.05 only), 628383,Peat-17-2-2022_S46-idba_maxbin.004,Peat-17-2-2022_S46-idba_maxbin.004_12,  20,  21325,  21954,-1,K01800,maleylacetoacetate isomerase [EC:5.2.1.2],"Glutathione S-transferase, N-terminal domain [PF13409.11]; Glutathione S-transferase, N-terminal domain [PF13417.11]; Glutathione S-transferase, N-terminal domain [PF02798.25]; Glutathione S-transferase, C-terminal domain [PF14497.11]; Glutathione S-transferase, C-terminal domain [PF00043.30]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,K01801,maleylpyruvate isomerase [EC:5.2.1.4],A, 308.4,NagL;maleylpyruvate isomerase,gentisic acid degradation route 2 (oxic),polyphenols;phenolic_acids;hydroxybenzoic_acids;gentisic_acid,route 2 step 2,3-maleylpyruvate => 3-fumarylpyruvate,oxic,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2191
